"Location","Station_Number","Depth","Time_Range","Population","Sample_Type","Replicate","VP","VP_SE","VP_R_Squared","VP_Type","abs_VP"
"NJ2020","1","1","T0_T6","c_V1","VPC","3",0,NA,NA,"VPCL_SR",0
"NJ2020","1","1","T0_T17","c_V1","VPC","3",60664.5697272727,NA,NA,"VPCL_SR",667310.267
"NJ2020","1","1","T0_T20","c_V1","VPC","3",91512.3927857143,NA,NA,"VPCL_SR",1281173.499
"NJ2020","1","1","T0_T24","c_V1","VPC","3",91512.3927857143,NA,NA,"VPCL_SR",1281173.499
"NJ2020","2","1","T0_T3","c_V1","VPC","1",0,NA,NA,"VPCL_SR",0
"NJ2020","2","1","T0_T6","c_V1","VPC","1",6195079.55,NA,NA,"VPCL_SR",18585238.65
"NJ2020","2","1","T0_T17.5","c_V1","VPC","1",6195079.55,NA,NA,"VPCL_SR",18585238.65
"NJ2020","2","1","T0_T20.5","c_V1","VPC","1",6178646.17,NA,NA,"VPCL_SR",37071877.02
"NJ2020","2","1","T0_T24","c_V1","VPC","1",6104783.37807692,NA,NA,"VPCL_SR",57679405.49
"NJ2020","2","1","T0_T3","c_V1","VPC","2",8163.8699999998,NA,NA,"VPCL_SR",24491.6099999994
"NJ2020","2","1","T0_T6","c_V1","VPC","2",34156.3350000003,NA,NA,"VPCL_SR",204938.010000002
"NJ2020","2","1","T0_T17.5","c_V1","VPC","2",750519.190285714,NA,NA,"VPCL_SR",13134085.83
"NJ2020","2","1","T0_T20.5","c_V1","VPC","2",750519.190285714,NA,NA,"VPCL_SR",13134085.83
"NJ2020","2","1","T0_T24","c_V1","VPC","2",3511553.70085714,NA,NA,"VPCL_SR",35088144.57
"NJ2020","2","1","T0_T3","c_V1","VPC","3",0,NA,NA,"VPCL_SR",0
"NJ2020","2","1","T0_T6","c_V1","VPC","3",1039207.01333333,NA,NA,"VPCL_SR",3117621.04
"NJ2020","2","1","T0_T17.5","c_V1","VPC","3",1039207.01333333,NA,NA,"VPCL_SR",3117621.04
"NJ2020","2","1","T0_T20.5","c_V1","VPC","3",1417563.87166667,NA,NA,"VPCL_SR",8505383.23
"NJ2020","2","1","T0_T24","c_V1","VPC","3",2312207.42128205,NA,NA,"VPCL_SR",26421471.93
"NJ2020","3","1","T0_T3","c_V1","VPC","1",176717.556666667,NA,NA,"VPCL_SR",530152.67
"NJ2020","3","1","T0_T6","c_V1","VPC","1",309671.853333333,NA,NA,"VPCL_SR",1858031.12
"NJ2020","3","1","T0_T9","c_V1","VPC","1",309671.853333333,NA,NA,"VPCL_SR",1858031.12
"NJ2020","3","1","T0_T12","c_V1","VPC","1",309671.853333333,NA,NA,"VPCL_SR",1858031.12
"NJ2020","3","1","T0_T24","c_V1","VPC","1",309671.853333333,NA,NA,"VPCL_SR",1858031.12
"NJ2020","3","1","T0_T3","c_V1","VPC","2",429980.536666667,NA,NA,"VPCL_SR",1289941.61
"NJ2020","3","1","T0_T6","c_V1","VPC","2",429980.536666667,NA,NA,"VPCL_SR",1289941.61
"NJ2020","3","1","T0_T9","c_V1","VPC","2",429980.536666667,NA,NA,"VPCL_SR",1289941.61
"NJ2020","3","1","T0_T12","c_V1","VPC","2",429980.536666667,NA,NA,"VPCL_SR",1289941.61
"NJ2020","3","1","T0_T24","c_V1","VPC","2",429980.536666667,NA,NA,"VPCL_SR",1289941.61
"NJ2020","3","1","T0_T3","c_V1","VPC","3",0,NA,NA,"VPCL_SR",0
"NJ2020","3","1","T0_T6","c_V1","VPC","3",277845.663333333,NA,NA,"VPCL_SR",833536.989999998
"NJ2020","3","1","T0_T9","c_V1","VPC","3",277845.663333333,NA,NA,"VPCL_SR",833536.989999998
"NJ2020","3","1","T0_T12","c_V1","VPC","3",277845.663333333,NA,NA,"VPCL_SR",833536.989999998
"NJ2020","3","1","T0_T24","c_V1","VPC","3",277845.663333333,NA,NA,"VPCL_SR",833536.989999998
"NJ2020","4","1","T0_T3","c_V1","VPC","1",0,NA,NA,"VPCL_SR",0
"NJ2020","4","1","T0_T6","c_V1","VPC","1",1822004.72666667,NA,NA,"VPCL_SR",5466014.18
"NJ2020","4","1","T0_T9","c_V1","VPC","1",1451623.87666667,NA,NA,"VPCL_SR",8709743.26
"NJ2020","4","1","T0_T12","c_V1","VPC","1",1451623.87666667,NA,NA,"VPCL_SR",8709743.26
"NJ2020","4","1","T0_T24","c_V1","VPC","1",1451623.87666667,NA,NA,"VPCL_SR",8709743.26
"NJ2020","4","1","T0_T3","c_V1","VPC","2",0,NA,NA,"VPCL_SR",0
"NJ2020","4","1","T0_T6","c_V1","VPC","2",1348464.11,NA,NA,"VPCL_SR",4045392.33
"NJ2020","4","1","T0_T9","c_V1","VPC","2",1348464.11,NA,NA,"VPCL_SR",4045392.33
"NJ2020","4","1","T0_T12","c_V1","VPC","2",873180.145000001,NA,NA,"VPCL_SR",5239080.87
"NJ2020","4","1","T0_T24","c_V1","VPC","2",873180.145000001,NA,NA,"VPCL_SR",5239080.87
"NJ2020","4","1","T0_T3","c_V1","VPC","3",178159.383333333,NA,NA,"VPCL_SR",534478.149999999
"NJ2020","4","1","T0_T6","c_V1","VPC","3",1117664.21,NA,NA,"VPCL_SR",6705985.26
"NJ2020","4","1","T0_T9","c_V1","VPC","3",1117664.21,NA,NA,"VPCL_SR",6705985.26
"NJ2020","4","1","T0_T12","c_V1","VPC","3",684436.66,NA,NA,"VPCL_SR",7459612.59
"NJ2020","4","1","T0_T24","c_V1","VPC","3",684436.66,NA,NA,"VPCL_SR",7459612.59
"NJ2020","5","1","T0_T3","c_V1","VPC","1",1035563.43333333,NA,NA,"VPCL_SR",3106690.3
"NJ2020","5","1","T0_T6","c_V1","VPC","1",1035563.43333333,NA,NA,"VPCL_SR",3106690.3
"NJ2020","5","1","T0_T9","c_V1","VPC","1",1035563.43333333,NA,NA,"VPCL_SR",3106690.3
"NJ2020","5","1","T0_T12","c_V1","VPC","1",1035563.43333333,NA,NA,"VPCL_SR",3106690.3
"NJ2020","5","1","T0_T24","c_V1","VPC","1",1035563.43333333,NA,NA,"VPCL_SR",3106690.3
"NJ2020","5","1","T0_T3","c_V1","VPC","2",249034.169999999,NA,NA,"VPCL_SR",747102.509999998
"NJ2020","5","1","T0_T6","c_V1","VPC","2",249034.169999999,NA,NA,"VPCL_SR",747102.509999998
"NJ2020","5","1","T0_T9","c_V1","VPC","2",320908.155,NA,NA,"VPCL_SR",1925448.93
"NJ2020","5","1","T0_T12","c_V1","VPC","2",320908.155,NA,NA,"VPCL_SR",1925448.93
"NJ2020","5","1","T0_T24","c_V1","VPC","2",320908.155,NA,NA,"VPCL_SR",1925448.93
"NJ2020","5","1","T0_T3","c_V1","VPC","3",0,NA,NA,"VPCL_SR",0
"NJ2020","5","1","T0_T6","c_V1","VPC","3",0,NA,NA,"VPCL_SR",0
"NJ2020","5","1","T0_T9","c_V1","VPC","3",226043.823333333,NA,NA,"VPCL_SR",678131.469999999
"NJ2020","5","1","T0_T12","c_V1","VPC","3",226043.823333333,NA,NA,"VPCL_SR",678131.469999999
"NJ2020","5","1","T0_T24","c_V1","VPC","3",226043.823333333,NA,NA,"VPCL_SR",678131.469999999
"NJ2020","6","1","T0_T3","c_V1","VPC","1",0,NA,NA,"VPCL_SR",0
"NJ2020","6","1","T0_T6","c_V1","VPC","1",0,NA,NA,"VPCL_SR",0
"NJ2020","6","1","T0_T9","c_V1","VPC","1",0,NA,NA,"VPCL_SR",0
"NJ2020","6","1","T0_T12","c_V1","VPC","1",3710275.13033333,NA,NA,"VPCL_SR",11130825.391
"NJ2020","6","1","T0_T24","c_V1","VPC","1",3710275.13033333,NA,NA,"VPCL_SR",11130825.391
"NJ2020","6","1","T0_T3","c_V1","VPC","2",0,NA,NA,"VPCL_SR",0
"NJ2020","6","1","T0_T6","c_V1","VPC","2",0,NA,NA,"VPCL_SR",0
"NJ2020","6","1","T0_T9","c_V1","VPC","2",853253.833333333,NA,NA,"VPCL_SR",2559761.5
"NJ2020","6","1","T0_T12","c_V1","VPC","2",853253.833333333,NA,NA,"VPCL_SR",2559761.5
"NJ2020","6","1","T0_T24","c_V1","VPC","2",853253.833333333,NA,NA,"VPCL_SR",2559761.5
"NJ2020","6","1","T0_T3","c_V1","VPC","3",93857.5966666664,NA,NA,"VPCL_SR",281572.789999999
"NJ2020","6","1","T0_T6","c_V1","VPC","3",93857.5966666664,NA,NA,"VPCL_SR",281572.789999999
"NJ2020","6","1","T0_T9","c_V1","VPC","3",171253.546666666,NA,NA,"VPCL_SR",1027521.28
"NJ2020","6","1","T0_T12","c_V1","VPC","3",171253.546666666,NA,NA,"VPCL_SR",1027521.28
"NJ2020","6","1","T0_T24","c_V1","VPC","3",171253.546666666,NA,NA,"VPCL_SR",1027521.28
"NJ2020","7","1","T0_T3","c_V1","VPC","1",0,NA,NA,"VPCL_SR",0
"NJ2020","7","1","T0_T6","c_V1","VPC","1",179646.391333333,NA,NA,"VPCL_SR",538939.174
"NJ2020","7","1","T0_T9","c_V1","VPC","1",90383.1363333333,NA,NA,"VPCL_SR",542298.818
"NJ2020","7","1","T0_T12","c_V1","VPC","1",90383.1363333333,NA,NA,"VPCL_SR",542298.818
"NJ2020","7","1","T0_T24","c_V1","VPC","1",90383.1363333333,NA,NA,"VPCL_SR",542298.818
"NJ2020","7","1","T0_T3","c_V1","VPC","2",66755.57,NA,NA,"VPCL_SR",200266.71
"NJ2020","7","1","T0_T6","c_V1","VPC","2",220474.412333333,NA,NA,"VPCL_SR",1322846.474
"NJ2020","7","1","T0_T9","c_V1","VPC","2",220474.412333333,NA,NA,"VPCL_SR",1322846.474
"NJ2020","7","1","T0_T12","c_V1","VPC","2",220474.412333333,NA,NA,"VPCL_SR",1322846.474
"NJ2020","7","1","T0_T24","c_V1","VPC","2",220474.412333333,NA,NA,"VPCL_SR",1322846.474
"NJ2020","7","1","T0_T3","c_V1","VPC","3",47970.0676666666,NA,NA,"VPCL_SR",143910.203
"NJ2020","7","1","T0_T6","c_V1","VPC","3",47970.0676666666,NA,NA,"VPCL_SR",143910.203
"NJ2020","7","1","T0_T9","c_V1","VPC","3",26821.5301666666,NA,NA,"VPCL_SR",160929.181
"NJ2020","7","1","T0_T12","c_V1","VPC","3",34643.6285,NA,NA,"VPCL_SR",271813.339000001
"NJ2020","7","1","T0_T24","c_V1","VPC","3",57228.96625,NA,NA,"VPCL_SR",1340691.77
"NJ2020","1","1","T0_T3","c_V2","VPC","1",-30009.1343333333,NA,1,"LM_SR",-90027.4029999999
"NJ2020","1","1","T0_T6","c_V2","VPC","1",-17766.078,7068.53186975379,0.863335718870149,"LM_SR",-106596.468
"NJ2020","1","1","T0_T17","c_V2","VPC","1",-1508.05081515153,4348.37729746197,0.0567263966968922,"LM_SR",-25636.8638575761
"NJ2020","1","1","T0_T20","c_V2","VPC","1",1237.54096975547,3088.01119865798,0.0508149022147898,"LM_SR",24750.8193951095
"NJ2020","1","1","T0_T24","c_V2","VPC","1",3589.70019594592,2619.31050743918,0.319519856695602,"LM_SR",86152.8047027022
"NJ2020","1","1","T0_T3","c_V2","VPC","2",3232.93633333331,NA,1,"LM_SR",9698.80899999993
"NJ2020","1","1","T0_T6","c_V2","VPC","2",26330.4078333332,13335.3313881248,0.795859618319848,"LM_SR",157982.446999999
"NJ2020","1","1","T0_T17","c_V2","VPC","2",-830.558654545466,7407.17830863934,0.00624717108551954,"LM_SR",-14119.4971272729
"NJ2020","1","1","T0_T20","c_V2","VPC","2",-2155.77875868724,4481.19003552719,0.0716187534951908,"LM_SR",-43115.5751737448
"NJ2020","1","1","T0_T24","c_V2","VPC","2",-3229.20312297298,3158.92122202942,0.207134585376145,"LM_SR",-77500.8749513516
"NJ2020","1","1","T0_T3","c_V2","VPC","3",-31881.2583333332,NA,1,"LM_SR",-95643.7749999997
"NJ2020","1","1","T0_T6","c_V2","VPC","3",-25934.6633333334,3433.2682240117,0.982776983582856,"LM_SR",-155607.98
"NJ2020","1","1","T0_T17","c_V2","VPC","3",-133.883772727257,6434.19594906012,0.000216442884056163,"LM_SR",-2276.02413636337
"NJ2020","1","1","T0_T20","c_V2","VPC","3",2591.04918725871,4177.69508742457,0.113648234971799,"LM_SR",51820.9837451743
"NJ2020","1","1","T0_T24","c_V2","VPC","3",3739.01964797297,2967.75633784784,0.284090703891095,"LM_SR",89736.4715513513
"NJ2020","2","1","T0_T3","c_V2","VPC","1",-98489.9003333331,NA,1,"LM_SR",-295469.700999999
"NJ2020","2","1","T0_T6","c_V2","VPC","1",-99052.1586666669,324.620000103839,0.999989259660902,"LM_SR",-594312.952000001
"NJ2020","2","1","T0_T17.5","c_V2","VPC","1",-30973.0537111348,16264.5064650562,0.644538490457472,"LM_SR",-542028.439944859
"NJ2020","2","1","T0_T20.5","c_V2","VPC","1",24238.119019715,35398.6744104992,0.135157351415879,"LM_SR",496881.439904156
"NJ2020","2","1","T0_T24","c_V2","VPC","1",32106.4452605124,25287.8200657924,0.287240034465741,"LM_SR",770554.686252299
"NJ2020","2","1","T0_T3","c_V2","VPC","2",-20561.014,NA,1,"LM_SR",-61683.0420000001
"NJ2020","2","1","T0_T6","c_V2","VPC","2",-39849.6150000002,11136.2789796412,0.927560693951123,"LM_SR",-239097.690000001
"NJ2020","2","1","T0_T17.5","c_V2","VPC","2",-6418.31345357524,8375.13747084931,0.226992565211702,"LM_SR",-112320.485437567
"NJ2020","2","1","T0_T20.5","c_V2","VPC","2",28388.6479454049,22036.2058555531,0.356174432590235,"LM_SR",581967.2828808
"NJ2020","2","1","T0_T24","c_V2","VPC","2",38502.6762339027,16856.6134548394,0.566030817818322,"LM_SR",924064.229613666
"NJ2020","2","1","T0_T3","c_V2","VPC","3",45073.8719999998,NA,1,"LM_SR",135221.616
"NJ2020","2","1","T0_T6","c_V2","VPC","3",-45245.6483333337,52145.9993775276,0.429502325473502,"LM_SR",-271473.890000002
"NJ2020","2","1","T0_T17.5","c_V2","VPC","3",-38955.6774251156,11897.7181635994,0.842773209448281,"LM_SR",-681724.354939524
"NJ2020","2","1","T0_T20.5","c_V2","VPC","3",5377.62436912344,28242.4651894274,0.0119409089211027,"LM_SR",110241.299567031
"NJ2020","2","1","T0_T24","c_V2","VPC","3",26717.9281461892,24496.6723487602,0.229223785836416,"LM_SR",641230.275508541
"NJ2020","3","1","T0_T3","c_V2","VPC","1",-5301.70033333327,NA,1,"LM_SR",-15905.1009999998
"NJ2020","3","1","T0_T6","c_V2","VPC","1",-7619.85733333344,1338.38856797377,0.970072198494509,"LM_SR",-45719.1440000007
"NJ2020","3","1","T0_T9","c_V2","VPC","1",-3991.9684333333,2178.40524589839,0.626735093497454,"LM_SR",-35927.7158999997
"NJ2020","3","1","T0_T12","c_V2","VPC","1",-24703.7405266667,12023.9060855384,0.584555662870051,"LM_SR",-296444.88632
"NJ2020","3","1","T0_T24","c_V2","VPC","1",-14325.0439116667,6007.00672771922,0.587071252596246,"LM_SR",-343801.05388
"NJ2020","3","1","T0_T3","c_V2","VPC","2",8499.54666666663,NA,1,"LM_SR",25498.6399999999
"NJ2020","3","1","T0_T6","c_V2","VPC","2",-5905.38650000009,8316.69204143353,0.335190976508198,"LM_SR",-35432.3190000005
"NJ2020","3","1","T0_T9","c_V2","VPC","2",-28534.9767766667,13584.2896513709,0.68810741340081,"LM_SR",-256814.79099
"NJ2020","3","1","T0_T12","c_V2","VPC","2",-28834.5476033333,7844.80014643529,0.818294398016814,"LM_SR",-346014.57124
"NJ2020","3","1","T0_T24","c_V2","VPC","2",-17591.6301208333,4698.13965422933,0.778029313285324,"LM_SR",-422199.1229
"NJ2020","3","1","T0_T3","c_V2","VPC","3",-46424.6673333332,NA,1,"LM_SR",-139274.002
"NJ2020","3","1","T0_T6","c_V2","VPC","3",-10312.5726666668,20849.3275768013,0.196562997836469,"LM_SR",-61875.4360000008
"NJ2020","3","1","T0_T9","c_V2","VPC","3",-41198.41162,20122.5555376225,0.676989191267609,"LM_SR",-370785.70458
"NJ2020","3","1","T0_T12","c_V2","VPC","3",-38591.91508,11714.8206072156,0.783429304501107,"LM_SR",-463102.98096
"NJ2020","3","1","T0_T24","c_V2","VPC","3",-15234.5997341667,8437.74989431425,0.449030799684725,"LM_SR",-365630.39362
"NJ2020","4","1","T0_T3","c_V2","VPC","1",-34107.7623333332,NA,1,"LM_SR",-102323.287
"NJ2020","4","1","T0_T6","c_V2","VPC","1",27623.1071666665,35640.3341231347,0.375275418393548,"LM_SR",165738.642999999
"NJ2020","4","1","T0_T9","c_V2","VPC","1",103878.476066667,46822.4352774048,0.711066891601859,"LM_SR",934906.284599999
"NJ2020","4","1","T0_T12","c_V2","VPC","1",33403.7779666667,48850.191120721,0.134844049589077,"LM_SR",400845.3356
"NJ2020","4","1","T0_T24","c_V2","VPC","1",19130.3057083333,21550.3280108527,0.164581225095911,"LM_SR",459127.336999999
"NJ2020","4","1","T0_T3","c_V2","VPC","2",34059.3553333336,NA,1,"LM_SR",102178.066000001
"NJ2020","4","1","T0_T6","c_V2","VPC","2",-43558.6198333336,44812.7588564286,0.485811169816218,"LM_SR",-261351.719000001
"NJ2020","4","1","T0_T9","c_V2","VPC","2",-20182.7438000002,24161.5506823025,0.258646300326557,"LM_SR",-181644.694200001
"NJ2020","4","1","T0_T12","c_V2","VPC","2",-4630.16210000013,16589.7893186205,0.0253079415535601,"LM_SR",-55561.9452000016
"NJ2020","4","1","T0_T24","c_V2","VPC","2",4466.11537499995,7648.47348922037,0.0785459900096295,"LM_SR",107186.768999999
"NJ2020","4","1","T0_T3","c_V2","VPC","3",-31710.6089999997,NA,1,"LM_SR",-95131.826999999
"NJ2020","4","1","T0_T6","c_V2","VPC","3",24121.5509999999,32234.7126054384,0.358961020785383,"LM_SR",144729.306
"NJ2020","4","1","T0_T9","c_V2","VPC","3",30228.9206,14840.7769505073,0.674738084325272,"LM_SR",272060.2854
"NJ2020","4","1","T0_T12","c_V2","VPC","3",1067.65879999985,18891.160633683,0.0010635656073085,"LM_SR",12811.9055999982
"NJ2020","4","1","T0_T24","c_V2","VPC","3",-721.840216666779,8196.40772141361,0.00193523528664534,"LM_SR",-17324.1652000027
"NJ2020","5","1","T0_T3","c_V2","VPC","1",134445.578333333,NA,1,"LM_SR",403336.735
"NJ2020","5","1","T0_T6","c_V2","VPC","1",-102926.311333334,137046.7243971,0.360633133001097,"LM_SR",-617557.868000003
"NJ2020","5","1","T0_T9","c_V2","VPC","1",-68701.0611999999,64395.7828522802,0.36268850570463,"LM_SR",-618309.550799999
"NJ2020","5","1","T0_T12","c_V2","VPC","1",-70336.5767999999,37190.9117950244,0.543847769701053,"LM_SR",-844038.921599999
"NJ2020","5","1","T0_T24","c_V2","VPC","1",-42226.1530083333,18033.1055424784,0.578194654933886,"LM_SR",-1013427.6722
"NJ2020","5","1","T0_T3","c_V2","VPC","2",-86688.7063333335,NA,1,"LM_SR",-260066.119
"NJ2020","5","1","T0_T6","c_V2","VPC","2",-109269.727500001,13037.1586491513,0.985964513679544,"LM_SR",-655618.365000004
"NJ2020","5","1","T0_T9","c_V2","VPC","2",-75210.5086666667,20510.2485839217,0.870522373551187,"LM_SR",-676894.578000001
"NJ2020","5","1","T0_T12","c_V2","VPC","2",-53164.2349666667,17384.9406194899,0.757119362810051,"LM_SR",-637970.8196
"NJ2020","5","1","T0_T24","c_V2","VPC","2",-33927.2317666667,9354.56062075693,0.766815034178464,"LM_SR",-814253.562400001
"NJ2020","5","1","T0_T3","c_V2","VPC","3",-111904.649,NA,1,"LM_SR",-335713.947
"NJ2020","5","1","T0_T6","c_V2","VPC","3",-51580.4126666668,34828.2140857087,0.686848874512083,"LM_SR",-309482.476000001
"NJ2020","5","1","T0_T9","c_V2","VPC","3",-41271.8608333332,16674.0210981083,0.753897984526302,"LM_SR",-371446.747499999
"NJ2020","5","1","T0_T12","c_V2","VPC","3",-40669.8188333334,9633.02365390237,0.855939447920293,"LM_SR",-488037.826
"NJ2020","5","1","T0_T24","c_V2","VPC","3",-25330.1662083334,6083.40651737797,0.812535185579434,"LM_SR",-607923.989000002
"NJ2020","6","1","T0_T3","c_V2","VPC","1",-104508.388333333,NA,1,"LM_SR",-313525.164999999
"NJ2020","6","1","T0_T6","c_V2","VPC","1",-61272.1775000002,24962.4379633645,0.857650003274414,"LM_SR",-367633.065000001
"NJ2020","6","1","T0_T9","c_V2","VPC","1",-202693.021866667,82408.9987133805,0.751541162972938,"LM_SR",-1824237.1968
"NJ2020","6","1","T0_T12","c_V2","VPC","1",-97369.9030999999,77210.108180383,0.346459463893658,"LM_SR",-1168438.8372
"NJ2020","6","1","T0_T24","c_V2","VPC","1",-26607.6121083334,39179.5584862702,0.103380987972635,"LM_SR",-638582.690600001
"NJ2020","6","1","T0_T3","c_V2","VPC","2",-27813.730333333,NA,1,"LM_SR",-83441.190999999
"NJ2020","6","1","T0_T6","c_V2","VPC","2",-82801.8698333337,31747.4171425615,0.871834648404897,"LM_SR",-496811.219000002
"NJ2020","6","1","T0_T9","c_V2","VPC","2",10538.1027666667,55728.7764747054,0.0175646630079073,"LM_SR",94842.9249000005
"NJ2020","6","1","T0_T12","c_V2","VPC","2",-30517.3318,39963.5051633593,0.162743372897693,"LM_SR",-366207.9816
"NJ2020","6","1","T0_T24","c_V2","VPC","2",-23939.5067083334,17408.5747766623,0.321004371466726,"LM_SR",-574548.161000001
"NJ2020","6","1","T0_T3","c_V2","VPC","3",-73285.7979999996,NA,1,"LM_SR",-219857.393999999
"NJ2020","6","1","T0_T6","c_V2","VPC","3",-68374.007666667,2835.82347115316,0.998282764390345,"LM_SR",-410244.046000002
"NJ2020","6","1","T0_T9","c_V2","VPC","3",-55875.4822333333,7326.6243901587,0.96675608256808,"LM_SR",-502879.3401
"NJ2020","6","1","T0_T12","c_V2","VPC","3",-49771.0169666666,5505.87326244764,0.964587052620719,"LM_SR",-597252.2036
"NJ2020","6","1","T0_T24","c_V2","VPC","3",-4497.22508333338,13285.0924358696,0.0278505097796772,"LM_SR",-107933.402000001
"NJ2020","7","1","T0_T3","c_V2","VPC","1",-9969.37629999993,NA,1,"LM_SR",-29908.1288999998
"NJ2020","7","1","T0_T6","c_V2","VPC","1",825.710066666644,6232.54601972028,0.0172491461006079,"LM_SR",4954.26039999986
"NJ2020","7","1","T0_T9","c_V2","VPC","1",-1886.07064666665,3196.90123765526,0.148233985296371,"LM_SR",-16974.6358199999
"NJ2020","7","1","T0_T12","c_V2","VPC","1",-4225.9088,2287.28515254191,0.532236522906576,"LM_SR",-50710.9056
"NJ2020","7","1","T0_T24","c_V2","VPC","1",4893.32854083332,2812.64636298846,0.430747882897245,"LM_SR",117439.88498
"NJ2020","7","1","T0_T3","c_V2","VPC","2",-12780.3781333333,NA,1,"LM_SR",-38341.1344
"NJ2020","7","1","T0_T6","c_V2","VPC","2",4190.51328333327,9798.14872780045,0.154629838781704,"LM_SR",25143.0796999996
"NJ2020","7","1","T0_T9","c_V2","VPC","2",2546.77114999999,4483.45548642091,0.138920785088082,"LM_SR",22920.9403499999
"NJ2020","7","1","T0_T12","c_V2","VPC","2",1734.77931333332,2630.63388061579,0.126606588787761,"LM_SR",20817.3517599999
"NJ2020","7","1","T0_T24","c_V2","VPC","2",2511.63527249999,1160.96343117979,0.539187792375192,"LM_SR",60279.2465399998
"NJ2020","7","1","T0_T3","c_V2","VPC","3",5751.40443333334,NA,1,"LM_SR",17254.2133
"NJ2020","7","1","T0_T6","c_V2","VPC","3",3602.21273333329,1240.83640653508,0.893929719667862,"LM_SR",21613.2763999998
"NJ2020","7","1","T0_T9","c_V2","VPC","3",1570.14370333334,1297.83274928564,0.422576760414765,"LM_SR",14131.2933300001
"NJ2020","7","1","T0_T12","c_V2","VPC","3",-652.279010000005,1485.88161953975,0.0603586152069504,"LM_SR",-7827.34812000006
"NJ2020","7","1","T0_T24","c_V2","VPC","3",3471.68694583332,1353.22899719726,0.621989143192413,"LM_SR",83320.4866999997
"NJ2020","1","1","T0_T3","c_V2","VPC","1",0,NA,NA,"VPCL_SR",0
"NJ2020","1","1","T0_T6","c_V2","VPC","1",0,NA,NA,"VPCL_SR",0
"NJ2020","1","1","T0_T17","c_V2","VPC","1",4346.66999999999,NA,NA,"VPCL_SR",47813.3699999999
"NJ2020","1","1","T0_T20","c_V2","VPC","1",7242.71928571429,NA,NA,"VPCL_SR",101398.07
"NJ2020","1","1","T0_T24","c_V2","VPC","1",9270.96499999999,NA,NA,"VPCL_SR",166877.37
"NJ2020","1","1","T0_T3","c_V2","VPC","2",3232.9363333333,NA,NA,"VPCL_SR",9698.80899999989
"NJ2020","1","1","T0_T6","c_V2","VPC","2",26330.4078333333,NA,NA,"VPCL_SR",157982.447
"NJ2020","1","1","T0_T17","c_V2","VPC","2",26330.4078333333,NA,NA,"VPCL_SR",157982.447
"NJ2020","1","1","T0_T20","c_V2","VPC","2",26330.4078333333,NA,NA,"VPCL_SR",157982.447
"NJ2020","1","1","T0_T24","c_V2","VPC","2",26330.4078333333,NA,NA,"VPCL_SR",157982.447
"NJ2020","1","1","T0_T3","c_V2","VPC","3",0,NA,NA,"VPCL_SR",0
"NJ2020","1","1","T0_T6","c_V2","VPC","3",0,NA,NA,"VPCL_SR",0
"NJ2020","1","1","T0_T17","c_V2","VPC","3",10382.9936363637,NA,NA,"VPCL_SR",114212.93
"NJ2020","1","1","T0_T20","c_V2","VPC","3",11361.1687857143,NA,NA,"VPCL_SR",159056.363
"NJ2020","1","1","T0_T24","c_V2","VPC","3",10113.0356666667,NA,NA,"VPCL_SR",182034.642
"NJ2020","2","1","T0_T3","c_V2","VPC","1",0,NA,NA,"VPCL_SR",0
"NJ2020","2","1","T0_T6","c_V2","VPC","1",0,NA,NA,"VPCL_SR",0
"NJ2020","2","1","T0_T17.5","c_V2","VPC","1",0,NA,NA,"VPCL_SR",0
"NJ2020","2","1","T0_T20.5","c_V2","VPC","1",487496.632,NA,NA,"VPCL_SR",1462489.896
"NJ2020","2","1","T0_T24","c_V2","VPC","1",487496.632,NA,NA,"VPCL_SR",1462489.896
"NJ2020","2","1","T0_T3","c_V2","VPC","2",0,NA,NA,"VPCL_SR",0
"NJ2020","2","1","T0_T6","c_V2","VPC","2",0,NA,NA,"VPCL_SR",0
"NJ2020","2","1","T0_T17.5","c_V2","VPC","2",8791.86686956526,NA,NA,"VPCL_SR",101106.469000001
"NJ2020","2","1","T0_T20.5","c_V2","VPC","2",74083.5468275862,NA,NA,"VPCL_SR",1074211.429
"NJ2020","2","1","T0_T24","c_V2","VPC","2",64143.4128888889,NA,NA,"VPCL_SR",1154581.432
"NJ2020","2","1","T0_T3","c_V2","VPC","3",45073.8719999998,NA,NA,"VPCL_SR",135221.615999999
"NJ2020","2","1","T0_T6","c_V2","VPC","3",45073.8719999998,NA,NA,"VPCL_SR",135221.615999999
"NJ2020","2","1","T0_T17.5","c_V2","VPC","3",45073.8719999998,NA,NA,"VPCL_SR",135221.615999999
"NJ2020","2","1","T0_T20.5","c_V2","VPC","3",221227.537833333,NA,NA,"VPCL_SR",1327365.227
"NJ2020","2","1","T0_T24","c_V2","VPC","3",140957.803230769,NA,NA,"VPCL_SR",1674692.89
"NJ2020","3","1","T0_T3","c_V2","VPC","1",0,NA,NA,"VPCL_SR",0
"NJ2020","3","1","T0_T6","c_V2","VPC","1",0,NA,NA,"VPCL_SR",0
"NJ2020","3","1","T0_T9","c_V2","VPC","1",5245.82466666664,NA,NA,"VPCL_SR",15737.4739999999
"NJ2020","3","1","T0_T12","c_V2","VPC","1",5245.82466666664,NA,NA,"VPCL_SR",15737.4739999999
"NJ2020","3","1","T0_T24","c_V2","VPC","1",5827.68170833332,NA,NA,"VPCL_SR",92651.939
