"Location","Expt_No","Depth","Time_Range","Population","Sample_Type","Replicate","VP","VP_SE","VP_R_Squared","VP_Type"
"NJ2020","7","1","T0_T9","c_V2","VPC","1",5859.96012001031,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T9","c_V2","VPC","2",53727.8543072623,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T9","c_V2","VPC","3",3902.18122861525,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T24","c_V2","VPC","1",19475.2241756282,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T24","c_V2","VPC","2",102397.933085976,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T24","c_V2","VPC","3",21302.7986161079,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T24","c_V2","VPC","1",722132.806475606,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T24","c_V2","VPC","2",179167.053002695,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T24","c_V2","VPC","3",143480.963155855,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T24","c_V2","VPC","1",12684.198951049,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T24","c_V2","VPC","2",13303.9685324897,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T24","c_V2","VPC","3",26931.5015953343,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T24","c_V2","VPC","1",155956.763504994,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T24","c_V2","VPC","2",42075.1711325663,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T24","c_V2","VPC","3",79797.8173414639,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T24","c_V2","VPC","1",136747.960600125,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T24","c_V2","VPC","2",62105.4859859822,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T24","c_V2","VPC","3",15196.0569008761,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T24","c_V2","VPC","1",381782.668568883,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T24","c_V2","VPC","2",324670.886139495,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T24","c_V2","VPC","3",50043.9299849772,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T24","c_V2","VPC","1",13661.540115531,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T24","c_V2","VPC","2",32813.3289808532,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T24","c_V2","VPC","3",10777.4796452436,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T12","c_V2","VPC","1",27237.4242087379,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T12","c_V2","VPC","2",102397.933085976,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T12","c_V2","VPC","3",21302.7986161079,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T12","c_V2","VPC","1",722132.806475606,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T12","c_V2","VPC","2",438129.008798415,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T12","c_V2","VPC","3",442656.778725408,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T12","c_V2","VPC","1",14174.2033353446,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T12","c_V2","VPC","2",13303.9685324897,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T12","c_V2","VPC","3",37868.9616038131,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T12","c_V2","VPC","1",265459.316273422,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T12","c_V2","VPC","2",53918.580760899,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T12","c_V2","VPC","3",156719.461128318,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T12","c_V2","VPC","1",136747.960600125,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T12","c_V2","VPC","2",62105.4859859822,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T12","c_V2","VPC","3",15196.0569008761,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T12","c_V2","VPC","1",381782.668568883,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T12","c_V2","VPC","2",324670.886139495,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T12","c_V2","VPC","3",0,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T12","c_V2","VPC","1",5859.96012001031,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T12","c_V2","VPC","2",53727.8543072623,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T12","c_V2","VPC","3",3831.41201545878,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T3","c_V3","VPC","1",0,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T3","c_V3","VPC","2",0,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T3","c_V3","VPC","3",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T3","c_V3","VPC","1",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T3","c_V3","VPC","2",22275.220719658,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T3","c_V3","VPC","3",15489.6754907449,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T3","c_V3","VPC","1",73948.2538070747,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T3","c_V3","VPC","2",43581.9866057762,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T3","c_V3","VPC","3",10227.7241478467,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T3","c_V3","VPC","1",0,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T3","c_V3","VPC","2",11198.484743273,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T3","c_V3","VPC","3",0,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T3","c_V3","VPC","1",32731.6433062083,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T3","c_V3","VPC","2",0,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T3","c_V3","VPC","3",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T3","c_V3","VPC","1",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T3","c_V3","VPC","2",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T3","c_V3","VPC","3",0,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T3","c_V3","VPC","1",10131.265919536,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T3","c_V3","VPC","2",0,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T3","c_V3","VPC","3",0,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T6","c_V3","VPC","1",0,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T6","c_V3","VPC","2",51534.2984262384,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T6","c_V3","VPC","3",48818.1805737307,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T6","c_V3","VPC","1",0,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T6","c_V3","VPC","2",22275.220719658,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T6","c_V3","VPC","3",15489.6754907449,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T6","c_V3","VPC","1",73948.2538070747,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T6","c_V3","VPC","2",43581.9866057762,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T6","c_V3","VPC","3",10227.7241478467,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T6","c_V3","VPC","1",29098.8128770315,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T6","c_V3","VPC","2",7775.13660590975,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T6","c_V3","VPC","3",73483.7000842571,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T6","c_V3","VPC","1",32731.6433062083,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T6","c_V3","VPC","2",9706.75281830109,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T6","c_V3","VPC","3",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T6","c_V3","VPC","1",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T6","c_V3","VPC","2",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T6","c_V3","VPC","3",0,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T6","c_V3","VPC","1",10131.265919536,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T6","c_V3","VPC","2",0,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T6","c_V3","VPC","3",9032.70265047415,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T9","c_V3","VPC","1",47517.5233721269,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T9","c_V3","VPC","2",51534.2984262384,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T9","c_V3","VPC","3",48818.1805737307,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T9","c_V3","VPC","1",25504.1803114301,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T9","c_V3","VPC","2",22275.220719658,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T9","c_V3","VPC","3",15489.6754907449,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T9","c_V3","VPC","1",55791.1616330442,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T9","c_V3","VPC","2",43581.9866057762,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T9","c_V3","VPC","3",10227.7241478467,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T9","c_V3","VPC","1",60025.4451281168,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T9","c_V3","VPC","2",6532.42095176263,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T9","c_V3","VPC","3",38510.7680873801,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T9","c_V3","VPC","1",25812.265767562,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T9","c_V3","VPC","2",9706.75281830109,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T9","c_V3","VPC","3",21891.4641175408,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T9","c_V3","VPC","1",0,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T9","c_V3","VPC","2",11401.4286842661,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T9","c_V3","VPC","3",30006.4782569769,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T9","c_V3","VPC","1",5961.07778254509,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T9","c_V3","VPC","2",5356.42880305361,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T9","c_V3","VPC","3",9032.70265047415,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T24","c_V3","VPC","1",47517.5233721269,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T24","c_V3","VPC","2",51534.2984262384,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T24","c_V3","VPC","3",25879.2479790542,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T24","c_V3","VPC","1",17664.5739780028,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T24","c_V3","VPC","2",13075.7016553974,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T24","c_V3","VPC","3",11178.3903398226,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T24","c_V3","VPC","1",39094.3442323895,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T24","c_V3","VPC","2",43581.9866057762,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T24","c_V3","VPC","3",7024.8766634198,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T24","c_V3","VPC","1",32271.4426971322,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T24","c_V3","VPC","2",12150.1264862764,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T24","c_V3","VPC","3",38510.7680873801,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T24","c_V3","VPC","1",18211.8862358793,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T24","c_V3","VPC","2",6420.25112240166,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T24","c_V3","VPC","3",11456.7978450918,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T24","c_V3","VPC","1",80714.9314042235,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T24","c_V3","VPC","2",10766.7810524186,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T24","c_V3","VPC","3",22850.5305451279,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T24","c_V3","VPC","1",6400.41515410352,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T24","c_V3","VPC","2",7377.6112355403,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T24","c_V3","VPC","3",8267.49655302187,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T12","c_V3","VPC","1",47517.5233721269,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T12","c_V3","VPC","2",51534.2984262384,NA,NA,"VPCL_SR"
"NJ2020","1","1","T0_T12","c_V3","VPC","3",24428.8749528892,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T12","c_V3","VPC","1",25504.1803114301,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T12","c_V3","VPC","2",22275.220719658,NA,NA,"VPCL_SR"
"NJ2020","2","1","T0_T12","c_V3","VPC","3",15489.6754907449,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T12","c_V3","VPC","1",55791.1616330442,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T12","c_V3","VPC","2",43581.9866057762,NA,NA,"VPCL_SR"
"NJ2020","3","1","T0_T12","c_V3","VPC","3",10227.7241478467,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T12","c_V3","VPC","1",60025.4451281168,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T12","c_V3","VPC","2",12150.1264862764,NA,NA,"VPCL_SR"
"NJ2020","4","1","T0_T12","c_V3","VPC","3",38510.7680873801,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T12","c_V3","VPC","1",25812.265767562,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T12","c_V3","VPC","2",6420.25112240166,NA,NA,"VPCL_SR"
"NJ2020","5","1","T0_T12","c_V3","VPC","3",11456.7978450918,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T12","c_V3","VPC","1",80714.9314042235,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T12","c_V3","VPC","2",11401.4286842661,NA,NA,"VPCL_SR"
"NJ2020","6","1","T0_T12","c_V3","VPC","3",30006.4782569769,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T12","c_V3","VPC","1",5961.07778254509,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T12","c_V3","VPC","2",7377.6112355403,NA,NA,"VPCL_SR"
"NJ2020","7","1","T0_T12","c_V3","VPC","3",8267.49655302187,NA,NA,"VPCL_SR"
