"Location","Expt_No","Depth","Time_Range","Population","Sample_Type","Replicate","VP","VP_SE","VP_R_Squared","VP_Type","VP_Slope"
"NJ2020","7","1","T0_T3","c_V1","VPC","3",47970.0678208998,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T6","c_V1","VPC","3",47970.0678208998,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T9","c_V1","VPC","3",26821.5303021382,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T12","c_V1","VPC","3",34643.6285673957,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T24","c_V1","VPC","3",57228.9663274582,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T3","c_V2","VPC","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T6","c_V2","VPC","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T17","c_V2","VPC","1",4346.66998081728,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T20","c_V2","VPC","1",7242.71930762858,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T24","c_V2","VPC","1",9270.96499744335,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T3","c_V2","VPC","2",3232.93657313668,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T6","c_V2","VPC","2",26330.4078931733,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T17","c_V2","VPC","2",26330.4078931733,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T20","c_V2","VPC","2",26330.4078931733,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T24","c_V2","VPC","2",26330.4078931733,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T3","c_V2","VPC","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T6","c_V2","VPC","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T17","c_V2","VPC","3",10382.9937147955,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T20","c_V2","VPC","3",11361.1688299371,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T24","c_V2","VPC","3",10113.0356642067,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T3","c_V2","VPC","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T6","c_V2","VPC","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T17.5","c_V2","VPC","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T20.5","c_V2","VPC","1",487496.631936527,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T24","c_V2","VPC","1",487496.631936527,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T3","c_V2","VPC","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T6","c_V2","VPC","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T17.5","c_V2","VPC","2",8791.86686550785,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T20.5","c_V2","VPC","2",74083.5468359766,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T24","c_V2","VPC","2",64143.4129041417,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T3","c_V2","VPC","3",45073.8717435434,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T6","c_V2","VPC","3",45073.8717435434,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T17.5","c_V2","VPC","3",45073.8717435434,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T20.5","c_V2","VPC","3",221227.537839675,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T24","c_V2","VPC","3",140957.803168668,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T3","c_V2","VPC","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T6","c_V2","VPC","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T9","c_V2","VPC","1",5245.82482570332,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T12","c_V2","VPC","1",5245.82482570332,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T24","c_V2","VPC","1",5827.68178747012,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T3","c_V2","VPC","2",8499.54679176995,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T6","c_V2","VPC","2",8499.54679176995,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T9","c_V2","VPC","2",8499.54679176995,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T12","c_V2","VPC","2",8499.54679176995,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T24","c_V2","VPC","2",8499.54679176995,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T3","c_V2","VPC","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T6","c_V2","VPC","3",25799.52173333,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T9","c_V2","VPC","3",25799.52173333,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T12","c_V2","VPC","3",14259.7158987542,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T24","c_V2","VPC","3",15899.5388240995,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T3","c_V2","VPC","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T6","c_V2","VPC","1",89353.9765163033,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T9","c_V2","VPC","1",175292.345213788,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T12","c_V2","VPC","1",175292.345213788,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T24","c_V2","VPC","1",107693.263845696,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T3","c_V2","VPC","2",34059.3553996768,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T6","c_V2","VPC","2",34059.3553996768,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T9","c_V2","VPC","2",47146.4903020717,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T12","c_V2","VPC","2",40639.1561676934,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T24","c_V2","VPC","2",26828.2045183259,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T3","c_V2","VPC","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T6","c_V2","VPC","3",79953.7109806331,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T9","c_V2","VPC","3",52911.2203196383,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T12","c_V2","VPC","3",52911.2203196383,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T24","c_V2","VPC","3",32490.2559876962,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T3","c_V2","VPC","1",134445.578285573,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T6","c_V2","VPC","1",134445.578285573,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T9","c_V2","VPC","1",112363.698553097,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T12","c_V2","VPC","1",112363.698553097,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T24","c_V2","VPC","1",112363.698553097,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T3","c_V2","VPC","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T6","c_V2","VPC","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T9","c_V2","VPC","2",11788.0088142666,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T12","c_V2","VPC","2",6374.82494604324,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T24","c_V2","VPC","2",6374.82494604324,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T3","c_V2","VPC","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T6","c_V2","VPC","3",8743.82382993648,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T9","c_V2","VPC","3",8743.82382993648,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T12","c_V2","VPC","3",8743.82382993648,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T24","c_V2","VPC","3",8743.82382993648,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T3","c_V2","VPC","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T6","c_V2","VPC","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T9","c_V2","VPC","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T12","c_V2","VPC","1",465343.416298363,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T24","c_V2","VPC","1",465343.416298363,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T3","c_V2","VPC","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T6","c_V2","VPC","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T9","c_V2","VPC","2",246660.75195102,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T12","c_V2","VPC","2",246660.75195102,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T24","c_V2","VPC","2",124913.393803075,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T3","c_V2","VPC","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T6","c_V2","VPC","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T9","c_V2","VPC","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T12","c_V2","VPC","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T24","c_V2","VPC","3",37724.33422479,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T3","c_V2","VPC","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T6","c_V2","VPC","1",11620.7964147504,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T9","c_V2","VPC","1",11620.7964147504,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T12","c_V2","VPC","1",11620.7964147504,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T24","c_V2","VPC","1",13401.640688457,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T3","c_V2","VPC","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T6","c_V2","VPC","2",21161.4047010853,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T9","c_V2","VPC","2",21161.4047010853,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T12","c_V2","VPC","2",10645.9793916292,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T24","c_V2","VPC","2",12071.552620225,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T3","c_V2","VPC","3",5751.40445722034,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T6","c_V2","VPC","3",3602.21273209399,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T9","c_V2","VPC","3",3602.21273209399,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T12","c_V2","VPC","3",3602.21273209399,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T24","c_V2","VPC","3",6154.53849424683,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T3","c_V3","VPC","1",3057.09698895804,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T6","c_V3","VPC","1",3057.09698895804,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T17","c_V3","VPC","1",8729.26448901252,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T20","c_V3","VPC","1",8729.26448901252,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T24","c_V3","VPC","1",8729.26448901252,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T3","c_V3","VPC","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T6","c_V3","VPC","2",41734.2588503507,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T17","c_V3","VPC","2",41734.2588503507,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T20","c_V3","VPC","2",41734.2588503507,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T24","c_V3","VPC","2",41734.2588503507,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T3","c_V3","VPC","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T6","c_V3","VPC","3",40268.235725008,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T17","c_V3","VPC","3",40268.235725008,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T20","c_V3","VPC","3",40268.235725008,NA,NA,"VPCL_SR",NA
"NJ2020","1","1","T0_T24","c_V3","VPC","3",25023.1812141209,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T3","c_V3","VPC","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T6","c_V3","VPC","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T17.5","c_V3","VPC","1",6615.35632481888,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T20.5","c_V3","VPC","1",6615.35632481888,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T24","c_V3","VPC","1",18287.467854163,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T3","c_V3","VPC","2",26896.0800461453,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T6","c_V3","VPC","2",26896.0800461453,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T17.5","c_V3","VPC","2",26896.0800461453,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T20.5","c_V3","VPC","2",26896.0800461453,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T24","c_V3","VPC","2",18368.2100901482,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T3","c_V3","VPC","3",9198.671314066,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T6","c_V3","VPC","3",6083.31798074916,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T17.5","c_V3","VPC","3",6083.31798074916,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T20.5","c_V3","VPC","3",3725.44716701592,NA,NA,"VPCL_SR",NA
"NJ2020","2","1","T0_T24","c_V3","VPC","3",10895.0139382974,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T3","c_V3","VPC","1",73701.4133299443,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T6","c_V3","VPC","1",73701.4133299443,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T9","c_V3","VPC","1",53987.1499848578,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T12","c_V3","VPC","1",53987.1499848578,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T24","c_V3","VPC","1",38376.5985437062,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T3","c_V3","VPC","2",49366.3976131437,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T6","c_V3","VPC","2",49366.3976131437,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T9","c_V3","VPC","2",38556.953722816,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T12","c_V3","VPC","2",38556.953722816,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T24","c_V3","VPC","2",38556.953722816,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T3","c_V3","VPC","3",24474.1887649016,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T6","c_V3","VPC","3",24474.1887649016,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T9","c_V3","VPC","3",24474.1887649016,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T12","c_V3","VPC","3",24474.1887649016,NA,NA,"VPCL_SR",NA
"NJ2020","3","1","T0_T24","c_V3","VPC","3",14729.3344708439,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T3","c_V3","VPC","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T6","c_V3","VPC","1",13374.77431418,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T9","c_V3","VPC","1",35663.7357288683,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T12","c_V3","VPC","1",35663.7357288683,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T24","c_V3","VPC","1",21785.1589225137,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T3","c_V3","VPC","2",16259.4867861667,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T6","c_V3","VPC","2",16259.4867861667,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T9","c_V3","VPC","2",16270.6577780617,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T12","c_V3","VPC","2",18727.3223094742,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T24","c_V3","VPC","2",18727.3223094742,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T3","c_V3","VPC","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T6","c_V3","VPC","3",39209.8761475433,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T9","c_V3","VPC","3",22445.6952994283,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T12","c_V3","VPC","3",22445.6952994283,NA,NA,"VPCL_SR",NA
"NJ2020","4","1","T0_T24","c_V3","VPC","3",22445.6952994283,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T3","c_V3","VPC","1",35961.1375041787,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T6","c_V3","VPC","1",35961.1375041787,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T9","c_V3","VPC","1",24698.4052406868,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T12","c_V3","VPC","1",24698.4052406868,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T24","c_V3","VPC","1",16770.5444940244,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T3","c_V3","VPC","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T6","c_V3","VPC","2",10443.324546329,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T9","c_V3","VPC","2",5282.00375882565,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T12","c_V3","VPC","2",5282.00375882565,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T24","c_V3","VPC","2",5282.00375882565,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T3","c_V3","VPC","3",2705.718890172,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T6","c_V3","VPC","3",2705.718890172,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T9","c_V3","VPC","3",10192.5670996595,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T12","c_V3","VPC","3",6813.17670506525,NA,NA,"VPCL_SR",NA
"NJ2020","5","1","T0_T24","c_V3","VPC","3",6813.17670506525,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T3","c_V3","VPC","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T6","c_V3","VPC","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T9","c_V3","VPC","1",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T12","c_V3","VPC","1",59775.9081113993,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T24","c_V3","VPC","1",13960.5358839021,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T3","c_V3","VPC","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T6","c_V3","VPC","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T9","c_V3","VPC","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T12","c_V3","VPC","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T24","c_V3","VPC","2",7185.35543608475,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T3","c_V3","VPC","3",5014.55313714303,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T6","c_V3","VPC","3",5014.55313714303,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T9","c_V3","VPC","3",16451.1045636587,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T12","c_V3","VPC","3",16451.1045636587,NA,NA,"VPCL_SR",NA
"NJ2020","6","1","T0_T24","c_V3","VPC","3",16005.9593454735,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T3","c_V3","VPC","1",9993.62646111234,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T6","c_V3","VPC","1",9993.62646111234,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T9","c_V3","VPC","1",7613.62195551634,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T12","c_V3","VPC","1",7613.62195551634,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T24","c_V3","VPC","1",7915.69435817595,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T3","c_V3","VPC","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T6","c_V3","VPC","2",0,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T9","c_V3","VPC","2",4931.07385054133,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T12","c_V3","VPC","2",7376.52761461716,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T24","c_V3","VPC","2",7376.52761461716,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T3","c_V3","VPC","3",0,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T6","c_V3","VPC","3",11063.654025675,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T9","c_V3","VPC","3",11063.654025675,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T12","c_V3","VPC","3",7181.35102661334,NA,NA,"VPCL_SR",NA
"NJ2020","7","1","T0_T24","c_V3","VPC","3",7181.35102661334,NA,NA,"VPCL_SR",NA
